news ID,url,title,time,content
stm201707131020000,http://www.storm.mg/article/298129,【圖輯】「因為她，我不再嫖妓」日本男人為何與矽膠娃娃談戀愛,2017/07/13 10:20,
stm201707131004000,http://www.storm.mg/article/297800,新新聞》劉曉波用完滿一生換取妻子劉霞自由,2017/07/13 10:04,二○一○年獲得諾貝爾和平獎而成為中國最具國際知名度異議人士的劉曉波，在六月二十六日，獄中傳出他罹患肝癌，並已被送至瀋陽中國醫科大學第一附屬醫院的消息後，沉寂多時的推特（Twitter）中國異議圈再度活絡了起來，只不過，這時的活絡，更多的是憤怒與悲傷。最早的消息，是從劉曉波的律師尚寶軍口中傳出。自○八年底領銜發表《零八憲章》觸怒北京當局，被以「煽動顛覆國家政權罪」判處十一年刑期之後，劉曉波一直被關押在遼寧錦州監獄，他的妻子劉霞也自一○年劉曉波獲得諾貝爾和平獎之後遭到軟禁，至今七年。尚寶軍說，一九五五年十二月出生、現年六十一歲的劉曉波，因被確診肝癌晚期，已經被接出監獄，接受治療。他表示，劉曉波的情況很不好。根據後續消息，劉曉波是在五月二十三日確診肝癌晚期，六月七日被送至中國醫科大學第一附屬醫院，至消息傳出外界，離確診時間已經超過一個月。而遼寧省監獄管理局直到六月二十八日才發布消息，稱已批准劉曉波「保外就醫」。合理揣測，劉曉波罹癌消息的外洩在北京計算之內，因為以劉曉波病況危急程度，再不讓外界知曉，等到萬一的情況發生再發布消息，恐怕將引起更多的責難與批評。所以宣布「保外就醫」當天，遼寧獄方透過海外《博訊網》發布一段三分〇五秒的視頻，第一次展現劉曉波在監獄中的生活點滴，包含體檢、打羽毛球等，目的在證明北京官方始終善待劉曉波。那是軟的一手，硬的一手仍由《環球時報》擔綱。該報在其英文版《GlobalTimes》中發表一篇措詞嚴厲的社論，批評外界對劉曉波的擔憂，社論說：「西方為其政治目的給劉曉波披上了光環，但這並不能改變他罹患癌症的風險。」據指出，劉曉波是「一名普通的囚犯」，「他應該感謝監獄當局的額外幫助，但是，他和他的支持者們沒有權利要求受到優待。」在北京政治圈中，眾所周知，《環球時報》不是一個代言者，只是一隻「叼盤狗」（叼接主人拋出的飛盤），之後一周時間的發展動態證明，因於外界壓力，劉曉波確實受到「優待」，北京在七月五日做出讓步，瀋陽市司法局當日發布消息稱，負責救治劉曉波的醫院已經決定，將邀請來自美國、德國等國際肝癌治療權威為劉曉波會診。這一周時間裡，除了中國異議人士圈的持續批評與動員之外，還有來自海外的支持。透過連署，六月二十九日，包含一五四位諾貝爾獎獲獎者聯名的呼籲信在網上公開，呼籲北京允許劉曉波與妻子劉霞前往美國。北京應對劉曉波病危問題的手段，除了獄方、院方、司法官員的聲明、《環球時報》偶或的「叼盤」之外，主要是不定時釋出的視頻。七月一日深夜，海外流傳一段「醫院就下步治療與劉曉波家屬溝通」的片段，視頻中的會議時間在六月二十八日，地點在中國醫科大學第一附屬醫院，視頻經過剪接並搭配字幕，主要內容是院方的說明，以及劉曉波家屬不斷地感謝。目前為止，並不確知北京高層是否為劉曉波病危問題成立「處理小組」，但七月五日邀請美、德醫生參與會診的讓步決定，只有高層能做出。促成北京高層讓步決定者，其一是劉曉波的病況進一步危急，其二是國際壓力以及七月七日、八日即將在德國漢堡展開的二十國集團（Ｇ）高峰會議。北京必須先放軟姿態，以免中國國家主席習近平在會議上遭遇難堪。根據異議人士引述劉曉波家屬的說法，劉曉波病況在五日急轉直下，專家組再度到瀋陽為劉會診，會診後認為，劉的病況發展太快，肝功能變差，所以決定暫停藥物治療。六日當天，醫院一天之內兩度發布通報，證實停用標靶藥物與中藥，避免加重肝臟負擔。依據北京的算計，發布劉曉波罹癌消息，目的在逐步釋放壓力，邀請美、德專家會診，則為分攤風險。讓美、德一起「掛保證」，以為萬一情況發生時，可以堵住眾人悠悠之口，但實際情況發展並不如北京算計。一名德國醫生率先在七日抵達瀋陽，並前往醫院探視劉曉波，八日美國醫生抵達，並於八日下午二時共同參與會診。根據瀋陽院方當天晚間發布的消息，「應劉曉波家屬要求，全國專家組邀請來自德國海德堡大學醫學院外科系主任布赫萊爾（MarkusWBüchler）教授和美國ＭＤ安德森癌症中心放療系赫爾曼（JosephM.Herman）教授到院對劉曉波病情進行會診。」瀋陽院方發布的消息指出，在會診過程中，美國與德國專家提出患者希望出國治療，中國專家提出：「患者轉運過程不安全，你們還有什麼治療辦法可以做得更好？」美國和德國專家回答：「我們也沒有更好的辦法了，你們已經做得很好。」至此，美、德專家似乎成為「掛保證」者，但隔天（九日），美、德專家所屬的醫院即發出兩人的聯合聲明，兩人認為，雖然轉移病人永遠有一定程度的風險，但劉曉波可以在適當的醫療支援及護理下安全轉移，但必須盡快進行。兩人還說，美國、德國都已經同意接收劉曉波，並準備向劉曉波提供最好的醫療。這一聲明讓北京的算計受挫。與此同時，劉曉波本人的出國治療意願正式公諸於世。根據中國異議人士引述家屬的說法，會診當時，美、德醫生與中方醫生、劉霞都在，而劉曉波意識清醒，交流順暢，還能以英語表達意見，他再次表示希望出國治療，第一優先是德國，美國也可以。劉曉波的出國決定讓外界訝異，因為除「非暴力」的反對立場之外，劉曉波另一個最為人所知的堅持，是必須留在中國國內。自參與一九八九年「六四」入獄、出獄，其後再因故被「勞動教養」三年之後，劉曉波一度出國訪問，多次被勸告流亡，不要再回中國，但劉仍堅持，留在中國國內才能繼續發揮影響。與劉曉波相熟的老牌中國民運人士、《北京之春》榮譽主編胡平說，劉曉波的決定不是為自己考慮，而是為了妻子劉霞。他說，在獄方的監控下，獄中的劉曉波並不知道劉霞遭遇的變故，直到今年三月劉霞探監，劉曉波才終於知道，劉霞在被軟禁七年後得了重度抑鬱症與心臟病，劉霞的弟弟劉暉因劉曉波問題，於一三年被以經濟糾紛罪名判處十一年徒刑，而劉霞的父母已經相繼過世。胡平分析說，劉曉波已經坐了九年牢，坐牢已經不是問題，問題在於劉霞的健康及安危。多數中國異議人士與胡平的判斷相同，認為劉曉波是在用最後的生命為劉霞爭取自由，他們說：「這是真愛，令人感傷。」➤更多內容請看新新聞➤購買本期新新聞➤加新新聞LINE好友
stm201707131001000,http://www.storm.mg/article/298133,積勞成疾引發肺炎 柯建銘住院4天、昨日已出院,2017/07/13 10:01,立院民進黨團總召柯建銘12日接連出席立院朝野協商、民進黨中常會及立院黨團大會，為今（13）日將召開的臨時會奔走，不過上午他受訪時證實，自己因為發高燒引起肺炎，住院4天，一直到12日上午才出院。柯建銘上午受訪時，還自嘲「住院4天戒了4天菸」。柯建銘12日上午10點多出院，11點就趕赴立院議場出席朝野協商，舌戰在野黨立委，緊接著中午趕往民進黨中央出席中常會，下午再回立院召開黨團大會指揮討論臨時會議程。除了因立法院議程緊密、積勞成疾，柯建銘最近也飽受網路謠言所苦，網路社群最近流傳一則柯建銘的叔叔罵總統蔡英文的一封信，柯建銘12日也在中常會提到，但他叔叔都已過世30年了，沒想到今年是解嚴30週年，網路時代假消息仍然防不勝防，臉書仍在流傳立委領18%等謠言。
tnl201707130000000,https://www.thenewslens.com/article/73398, 打破「不端莊」的伊斯蘭觀念！沙國女孩終於能上體育課了 ,2017/07/13 00:00,（中央社）  美聯社和《華盛頓郵報》（Washington Post）報導，沙烏地阿拉伯教育部表示，將「依據伊斯蘭教法」（Sharia），「逐步」推出體育課程。至少一名沙國維權人士發推文提出質疑，這是否意味女學生上體育課以前需獲得例如父親等男性監護人的同意。此外，目前也不清楚，體育課是屬於課外活動或必修課程。允許公立學校女學生上體育課在沙烏地阿拉伯來說意義重大，因為女性從事運動在沙國仍被視為禁忌。沙國部分極端保守人士仍以「不端莊」迴避女子運動的概念，並指這模糊了性別界線。四年以前，沙國政府才允許私立學校女學生可上體育課。直到2012年的倫敦奧運會，沙國奧運代表團才首次有女性參與。雖然沙國對女性權利做了些許開放，但仍有許多嚴格的限制。女性不准開車，而且出國或辦護照都須先徵得男性監護人的同意。監護人通常為父親或丈夫，在沙烏地阿拉伯男性監護人對女性有極大掌控權。這項舉措前，沙國女性平權人士多年來持續針對女性參與運動一事提出呼籲，並要求終止男性監護人的規定以及撤除女性不准開車的禁令。關鍵評論網報導，6月21日被選為沙烏地阿拉伯王儲的沙爾曼（Mohammed bin Salman），很受年輕人的歡迎。他要求沙烏地阿拉伯增設更多的遊憩選擇，包含在西方國家很熱門的喜劇影集、巨型卡車比賽等活動，以降低沙烏地人民出國度假的人數。限制、干預女性自由的法律，在沙爾曼成為王儲後被重新檢視。沙爾曼主導的一系列政策「願景2030」，其中一項目標就是要提升女性的勞動參與。為了避免人才「浪費」，在「願景 2030」中提升婦女的經濟參與度，尤其是在金融與科技領域。2017年2月，沙烏地阿拉伯財經界，包含證交所及兩家銀行（桑巴財金集團、阿拉伯國家銀行），任命女性為所長與執行長。「願景 2030」，還講到提升國民生活幸福指數，呼籲民眾參加體育活動。希望將沙烏地阿拉伯民眾每周至少運動一次的人數比例提高到40％，目前只有13％。所以提高女性的運動機會，將有助於達成40％的目標。紐時報導，沙烏地阿拉伯的婦女史學者法希（Hatoon al-Fassi）表示，這是一次重視女性的決策，包含她在內的女權倡議者，對於國家提供女性更多「可能性」，表達高度的讚揚。「這點對公立學校尤其重要。」法希說，女性能夠認識、照顧、尊重自己的身體，在沙烏地阿拉伯是一件至關重要的事。不過要在公立學校建設大型的設施，以應付女性體育課程之需，對沙烏地阿拉伯來說仍是挑戰，因為學校大多缺乏給女性使用的體育場館。「這點非常困難，畢竟一切從頭開始。」法希如此表示。芝加哥時報報導，即便是經濟條件較佳、家庭允許去運動的女性來說，從事體育行為仍是一種奢侈。某些私人的體育俱樂部開放女性組籃球隊，並形成小規模的聯盟進行比賽。近年來，沙烏地阿拉伯政府批准了「女性限定」的健身房許可證，但無論是何種形式，女性參加這些體育活動被收取的費用，仍然高於該國的男性。沙國首都利雅德的「努拉公主女子大學」（Princess Nora University），先前新建許多體育設施，包含大型健身房、足球場、田徑跑道和室內游泳池。不過沙烏地阿拉伯的協商會議（近似國會），卻否決了在該校成立「體育學院」的請求，體育學院本來可以做為訓練女性投入運動賽事或體育教學的途徑，訓練沙烏地阿拉伯一直非常缺乏的女性體育教師。女性體育教師不足、硬體設施缺乏，是眼前沙國女性從事體育行為的最大障礙。核稿編輯：羊正鈺
tnl201707130000001,https://www.thenewslens.com/article/73381, 颱風＋梅雨接力成災，日本九州已29死、上千人無家可歸 ,2017/07/13 00:00,"（中央社）  日本放送協會（NHK）報導，日本九州北部受梅雨季破紀錄的豪雨重創，12日在福岡縣朝倉市又確認新增4人罹難，總計目前在福岡縣及大分縣死亡人數為29人。福岡縣仍有約20人生死未卜，警方等單位持續搜救。警方表示，新增的四名死者被發現時都是心肺功能停止狀態，之後被確認死亡。這4人身分待警方進一步調查。《讀賣新聞》報導，福岡縣及大分縣雖然已無人受困，但仍有逾1,300人在避難所內生活，有家歸不得。重災區的大分縣日田市到12日為止，原本還有110人受困的情況已解除，據調查，到12日晚間8：00，朝倉市、東峰村及日田市等重災區，共有1,306人住在避難所。朝日新聞報導，福岡縣朝倉市立的20所國中小學校已自11日起提前放暑假。據當地教育委員會表示，雖然預定於8月21日舉行第二學期的開學典禮，但校舍受創的松末國小和志波國小目前無法預估學童何時能返回校舍。松末國小位於朝倉市東部，學童人數27人。豪雨來襲時一樓淹水， 50人以上的小學生與避難者等人受困在3樓度過一整夜。校區內有2人死亡，10人以上失聯。災後進入校舍，可看見一樓職員室的桌子和櫃子凌亂地倒在土砂中。一樓走廊的時鐘則停在下午3：42。這是豪雨開始成災的5日當天，學校發生停電的時間。日本內閣官房長官菅義偉表示，約1,2000名救難人員一直在盡「最大」努力搜尋倖存者，清除阻礙搜尋的漂流木。日本首相安倍晉三取消愛沙尼亞訪問，11日下午返回東京指揮救災。安倍的歐洲行包括出席德國的20國集團（G20）峰會，而愛沙尼亞原本是最後一站。日本共同社報導，安倍晉三12日上午乘坐自衛隊飛機抵達大分縣，與大分縣知事廣瀨勝貞等人會面。安倍稱「親眼看到暴雨和泥石流災害的現場，再度確認了災情的嚴重程度」，表示會努力為災民提供生活支援。他還聽取了廣瀨勝貞對災區現狀的介紹，並接受了當地的緊急請願書。在此之前，安倍在大分縣日田市訪問了JR久大線鐵橋被沖走的受災現場。九州鐵路公司（JR九州）社長青柳俊彥等人介紹了情況，希望政府為修復提供幫助，安倍表示出積極態度稱「一定會回應」。日本共同社報導，安倍晉三回答記者提問，表示「將盡快（把此次暴雨）指定為『極其嚴重災害』」，表態將加速相關作業。若被指定為「極其嚴重災害」，針對道路等基礎設施修復工作的國家補助率將被提高，有利於對災區地方政府的財政支援。今年第三號颱風「南瑪都」，於7月2日在台灣東南方海域形成，雖然「過門不入」沒有影響台灣，卻沿著太平洋高壓邊緣北上，於7月4日在日本九州的長崎登陸，為當地帶來豪雨。南瑪都雖於5日遠離九州，但緊接著梅雨鋒面來襲，造成北九州地區豪雨不斷。颱風及梅雨鋒面的接力賽，是造成這次九州豪雨成災的主要原因。日本宮內廳日前正式公布，8日上午將發表天皇孫女、真子公主的訂婚訊息，當天下午真子也將跟未婚夫小室圭共同出席記者會。但宮內廳在7日表示，真子與小室圭都認為，九州北部因豪雨導致重大災情，許多民眾正在避難、救災行動持續進行的此時，希望能延後宣布喜訊。天皇夫婦、真子的父母秋篠宮夫婦，對真子及小室圭的想法表示尊重，因此決定延後兩人婚訊的發表及記者會。至於延到何時宣布，將視災區復原狀況，真子及小室圭將和天皇、皇后及秋篠宮夫婦研究後決定日期。核稿編輯：羊正鈺"
tpn201707131308000,http://www.peoplenews.tw/news/f57a253a-34a5-4ac0-a215-2f62035ecd47,【影音】「維安勤務準反恐」巴拉圭總統訪高 參訪展覽館 搭乘遊艇,2017/07/13 13:08,總統蔡英文今13日(四)陪同巴拉圭總統卡提斯，參訪高雄展覽館，並搭乘遊艇眺望亞洲新灣區，高雄市長陳菊在高雄展覽館以東道主身分迎接兩國元首，並致贈高雄港版畫予巴拉圭總統卡斯提。為讓首次南下高雄參訪的巴拉圭總統卡斯提了解高雄，今在高雄展覽館由高市副市長史哲進行亞洲新灣區五大建設簡報，並透過空中攝影的飛航機，沿輕軌路廊說明灣區建設及發展情形，包括 「駁二舊倉庫建築群及輕軌車站」、「海洋文化及流行音樂中心」、「郵輪旅運中心」、「高雄市立圖書總館」、「高雄展覽館」，兩國總統在聽取簡報後並眺望港灣。蔡英文隨後陪同巴拉圭共和國總統卡提斯在高市長陳菊與嘉鴻遊艇集團執行長呂佳揚等陪同下，搭乘遊艇參訪高雄港。今尤值一提的是，為防範抗議團體抗議如影隨形，高雄警力佈署維安勤務拉高到「準反恐」層級，警力超過千人，通往展覽館包括新光路、林森路、復興路、正勤路與時代大道等5個路口，長達2公里進行雙向全面交通管制，而各巷口更佈署嚴密警力，升高層級到準反恐，形成「超級維安」，惟成功、新光路口分隔島的綠地設置意見表達區，供民眾表達意見。此外，由於活動地點鄰近高雄港，國安單位、警方與港務單位基於維安考量，管制高雄港船隻航行。
tpn201707131220000,http://www.peoplenews.tw/news/047cff91-7fc2-4b72-acfd-952ff190553a,中共的造神愚民運動,2017/07/13 12:20,今年10月下旬，中共將舉行19屆黨大會，中共中央辦公廳已著手運作修改黨章，把所謂「習近平思想」寫入黨章及中華人民共和國憲法。在傳達範圍極為有限的中辦4號文件（中辦發［2017］4號）指示修改黨章及修憲動員準備是今年中辦工作要務之一。帝王夢的里程碑：習近平思想將寫入中共黨章中共目前黨章規定：「中國共產黨以馬克思列寧主義、毛澤東思想、鄧小平理論、『三個代表』重要思想和科學發展觀作為自己的行動指南。」其中，「三個代表…」是江澤民的貢獻，「科學發展觀」則是胡錦濤的。18大後，國家主席習近平在反腐肅貪運動中逐步全面掌控權力，並在2016年10月召開的中共18屆六中全會上確立「習核心」在黨內的地位。習的治國理政新理念、新思想、新戰略，寫入黨章時將精簡為「習近平思想」。習近平也將由此成為繼中共已故領袖毛澤東、鄧小平之後，第3個以姓名命名其思想理念的中共領導人。今年3月上旬，解放軍學者劉明福在倫敦「自由俱樂部」高調發表新書《習近平思想》，開啟中共對習近平的造神運動。劉明福在2010年出版的《中國夢》對習近平有莫大的影響和啟示。習上台後，該書洛陽紙貴，多次再版，並於2015年在華府出版英文版。劉的「習近平思想」指中共創建至今歷經3個斷代，毛代表戰爭與革命，鄧是和平與發展，到了習近平則是改革與創新，5年來習的統御已展現這種成功。該書直指，中華民族能夠走出苦難，是因為有大思想、新思想問世。大思想即是毛澤東思想、鄧小平理論和習近平民族復興戰略思想。6月中旬舉辦的「全國台灣研究會」2017年學術年會上，中共涉台學者也以〈習近平對台工作重要思想探析〉為題，安排御用學者大肆吹捧習近平的對台政策和思想，展開神化習大大的所謂「學術活動」。根據北京在香港的傳聲筒《中評社》6月20日的報導，上海台灣研究所副所長倪永傑吹捧兩岸「融合發展」是習近平對台工作思想最新成果，是對兩岸關係產生重要的思想引導作用。南京大學台灣研究所副所長劉相平強調習近平對台工作主要思想對切實處理好台灣問題有積極作用，不刺激大陸民粹主義情緒，一步步推動兩岸人民心與心的契合。對台統戰新形勢：買辦退位，直接統戰台灣人民不過，如果習近平的思想和政策那麼「神」，為何中國對台政策一敗塗地？認真執行習大大對台政策的「國台辦」主任張志軍何故提早退休？中共中央政治局常委，全國政協主席俞正聲不諱言，「去年以來，台灣局勢發生重大變化，對台工作面臨嚴峻形勢」。北京不但切斷與台灣執政黨交往，也擔心台灣藍軍昔日買辦型人物大多已在政壇上消失，即將接任國民黨黨魁的吳敦義可能「台灣化」，不受聽使。中共6月18日在廈門舉辦的「海峽論壇」標誌北京改弦易轍採取「一帶一路」，直接面對台灣民眾的新統一戰線。主張武統的某些好戰解放軍幹部，擅自監禁台灣民運人士李明哲已超過一百多日的國安官員，不顧台灣人民健康、阻撓台灣參加世界衛生組織（WHO）的中國涉台幹部的倒行逆施大失台灣民心。他們都應該好好研讀習主席傑作，以得到心靈解放，和糾正他們的錯失。英國《經濟學人》（Economist）不久以前對習近平的個人崇拜提出一系列不客氣的批判。習推行的高壓政策及強化自己權力的做法並不能給他帶來安全，也不能幫助穩定中國；中國菁英階層不滿習近平，在反腐問題上，用中共自己的地痞式調查員來對付腐敗，是清算政敵，而不是公平執法；習近平的外交政策在國際上引起反作用，在南中國海咄咄逼人，反而把亞洲許多國家推到了美國的陣營。《經濟學人》指出，中共統治中國66年，最麻煩的時期通常都發生在菁英階層內部爆發爭執。習近平的統治風格只會在這個問題上火上澆油，他對政敵大力恐嚇和打壓，只會製造更多敵人。專欄屬作者個人意見，文責歸屬作者，本報提供意見交流平台，不代表本報立場。
tpn201707131126000,http://www.peoplenews.tw/news/96b7ac7c-213c-4aa1-a7f9-57a988e9a87d,高唱正義，程序可符？,2017/07/13 11:26,中研院前院長翁啟惠涉浩鼎案，日前遭監察院提起彈劾，陳良博等65位院士連署聲明挺翁。直指檢調未遵守「偵查不公開」與「未審先判」。筆者觀察，如果不是國家執行公權力太離譜了，這些中央研究院院士也算是社會有相當地位的菁英人士，豈會甘冒大不諱，去淌這混水？無罪推定原則，是憲法保障人權的基本原則。監察院彈劾公務員以彰顯官員清廉的重要，無可厚非；但在司法未定案前，實不應着手彈劾以免落入未審先判之嫌！維護國家司法之公信力非常重要，是判定這個國家是否為真正民主國家的指標。政治評論家曹長青老師在一場政治評論講得很好，他特別提到：「程序正義非常重要，沒有程序正義就沒有司法正義，沒有司法正義更沒有正義可言。美國這個國家偉大，來自非常重視程序正義。」五權憲法正常運作，來自各院守分際與相互制衡。「程序正義」與「證據原則」是天秤是秤砣，不因人設事，或變長短。我們是人不是神，尤其是司法執事人員更不可不慎。回歸良心，依法行政，國家之福，人民之福。一事不二理，一事不兩罰，在事實本質未定前，不能也不會分頭進行懲罰。本案到底是怎麼回事，我們尊重司法，但在未定案前，依無罪推定原則，不應啟動他項職權行使。萬一最後司法是無罪判決，可能造成當事人名譽與實質無可彌補之損害，不可不慎！值此司法改革喊得沸沸揚揚之際，檢核此時，溯及過往違反程序正義之冤案，是大有為政府應盡職責。不要讓政府公權力一再傷害了人民，傷害了對司法的信任，才是正本清源之道。重新從心建立國家司法公信力，是當務之急。
tpn201707131120000,http://www.peoplenews.tw/news/d3d682bb-0a8f-4b28-9097-2ff11319669d,民主的台灣，封建的司法,2017/07/13 11:20,7月10日，台灣大學法律學院退休教授陳志龍與名嘴周玉蔻、政論家胡忠信、張靜、蔡富強律師等多人，上《政經看民視》針對司法改革提出一些看法。其中主持人彭文正談及：「司法改革國是會議通過了一項決議，是要成立專業的稅務法庭，但是沒有想到一番美意卻變成一聲嘆息。專業的稅務法官居然是由原來的行政法官就這樣直接升任，根本就是舊瓶裝了舊的酒、換湯不換藥？難道這就是我們的司法院的司法改革態度嗎？」正如立委黃國昌所說的，我們決定要設立專業的稅務法庭，然後要有專業的稅務法官，但是實際上我們看到這個問題出在哪裡？因為司法院他們悄悄通過了一個審查要點，叫做司法核發稅務專業法官證明書的審查要點，直接更換包裝搖身一變，就讓目前的行政法院處理稅務的法官，全部就地合法化了，這根本是偷天換日的手法也太膽大妄為了。難怪媒體譏笑：「納保法未上路先跛腳，戰神黃國昌被誰狠狠打了一巴掌？」陳志龍教授才有感而發說「民主的台灣，封建的司法」！陳志龍批評，馬政府8年執政期間，放任「司法幫」、「金融幫」及「交通幫」等幫派勢力盤據山頭，讓少數人利用公權力分食民脂民膏。談到稅務專業法官，他說黃國昌實在太仁慈了，他還信任這些幫派能夠改正，其實不該讓他們來做這種事情，我們看到的是，48位法官提出稅務專業法官的申請，結果通過率100%，完全悖離了納保法的修法目的，更是司法院帶頭違法，用不實標示搪塞了立法委員，還欺罔我們人民。尤其最悽慘的是台中那8位行政法官，他們曾經判百分之百人民敗訴的。陳志龍教授雖然退休，但對針砭錯誤的政策是非常的犀利，可謂國之士大夫言人所不敢言。最近出一本新書《集團化公司治理與財經犯罪預防》沒有人敢寫序，因為他揭密「是誰掏空台灣？」牽涉廣泛怕惹來麻煩也是人之常情。但筆者佩服這種錚錚之士，陳志龍教授曾經也得罪當權者也被修理過，但不改士大夫的骨氣！也許要慶幸因為台灣民主的進步，才容忍如此的批評。在人民殷切的期待之下《納稅者權利保護法》終於在去年12月9日立法院三讀通過，並於同年12月28日公布，自公布後一年施行，眼看一番美意卻變成一聲嘆息的「專業稅務法官」即將成為人民的失望，倒不如廢掉最高行政法院，以節省公帑。東吳大學兼任教授李念祖說：「專業法院處理稅務行政訴訟，該不該有判斷正確稅額的專業能力呢？如果只有稅捐機關才懂得計算核定稅額，行政訴訟將永遠不會是行政處分的終點，最高行政法院能算終審法院嗎？行政法院如果總是自覺專業能力比稅捐機關矮一截，不能提供更為權威的判斷，人民怎會對之產生信賴呢？」值得小英政府三思再三思！
tpn201707131107000,http://www.peoplenews.tw/news/14d94773-342f-40ca-8021-6b4916cfa6dc,邁向新國家里程碑！烏克蘭與歐盟簽署「結盟協訂」,2017/07/13 11:07,在烏克蘭與俄羅斯持續敵對狀態下，歐盟28個成員與烏克蘭7月10日共同簽署「結盟協訂」（Association Agreement），讓這個飽受內部族群衝突，以及面臨俄羅斯軍事威脅的脆弱國家烏克蘭，得以進一步朝歐盟靠攏。該結盟協定，正式生效日為9月1日；不過，烏克蘭暫時還不能成為歐盟會員國（譯註：即類似觀察員狀態）。媒體《新東歐》（New Eastern Europe）7月10日，以「苦中帶甜的勝利」（A bittersweet victory）為題指出，透過10多年來談判，烏克蘭才得以跟歐盟簽署「結盟協定」，這讓雙方的政治、經濟合作關係更加密切。對於烏克蘭主張朝歐盟國家傾斜走向，耗費多年艱辛歷程，如今才得以逐步實現一事。《新東歐》媒體報導指出，2013年間位於立陶宛首都維爾紐斯（Vilnius），由東歐國家組成的東方夥伴關係峰會（the Eastern Partnership Vilnius Summit）期間，當時東歐國家，就曾向烏克蘭招手，並同意與其簽署「結盟協定」，結果卻遭到當時烏國的親俄派政權拒絕。親俄派的拒絕動作，從而引發這個國家動盪不安時代來臨，亦點燃了「烏克蘭親歐盟示威革命」（EuroMaidan revolution）。歐盟國家私下期望，烏克蘭能夠轉向西方國家的發展進程；此一期望與烏國內部開明派的主觀期待吻合，因為他們希望這個國家，從此結束獨夫統治的「極權專政」時代；不過，俄羅斯卻緊張兮兮，不願放手讓鄰國烏克蘭，「揮手自茲去」，由於內部意識型態，引爆烏克蘭親俄派與親歐派，多年延續至今的內戰局面。《德國之聲》（DW）7月11日報導指出，新簽署的「結盟協訂」，讓烏克蘭與歐盟之間，在政經合作更加密切，也分享彼此的共通價值。歐盟理事會指出，協訂內容，提供外交、安全合作機制，公正、自由、稅制、公共財政、科學、教育、資訊等多層面的深化合作。歐盟委員會副主席多勃夫斯基（Valdis Dombrovskis）表示，透過今年年初，烏克蘭與歐盟之間的免簽證措施，以及近日簽署的「結盟協訂」，雙邊關係繼續得到增化。《德國之聲》報導也指出，歐盟與烏克蘭的結盟關係，之所以曲曲折折延宕多時，緣自於烏克蘭政局不穩，以及內部意見搖擺不定。當2014年間，前親俄派總統亞努科維奇（Viktor Yanukovych）遭到罷免之後，烏國親西方派，曾與歐盟達成部份協議，然而，卻又突然不履行協議內容，轉投俄羅斯經濟陣營，後來烏克蘭經歷總統與國會重新改選，再加上，俄羅斯將脫離烏克蘭的克里米亞半島，併入俄國領土，以及俄方背後支持烏東地區的叛軍勢力，這才讓烏克蘭內部，有了破斧沉舟決心，力主加入歐盟西方陣營，不再走回頭路。媒體《新東歐》同時也發表評論指出，烏克蘭當局如果想透過「俄國侵犯」問題，藉此來統合這個高度分歧國家，並寄望歐盟適時伸出援手，這些手段皆不足以讓烏國從脆弱的社會、經濟狀態重新站起來；烏克蘭必須超越俄羅斯這張外國勢力入侵牌，整頓凝聚內部價值信仰共識，才能從「自己國家自己救」的信念中，重新站上國際舞台。
